id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,iata_code
6623,01SC,small_airport,York Airport,35.032100677490234,-81.25279998779297,779.0,NA,US,US-SC,York,no,THV
6625,01TE,small_airport,Smith Field,32.737598,-96.428001,505.0,NA,US,US-TX,Forney,no,SLG
322099,02MD,small_airport,Garner Field,38.672544,-76.709739,141.0,NA,US,US-MD,Brandywine,no,UVA
4650,03N,small_airport,Utirik Airport,11.222219,169.851429,4.0,OC,MH,MH-UTI,Utirik Island,yes,UTK
324414,06NV,small_airport,Silver Creek Airport,39.098333,-114.150277,5556.0,NA,US,US-NV,Baker,no,SVK
6924,07FA,medium_airport,Ocean Reef Club Airport,25.325399,-80.274803,8.0,NA,US,US-FL,Key Largo,no,OCA
7006,08R,small_airport,Richmond Airport,41.489498,-71.620598,130.0,NA,US,US-RI,West Kingston,no,RCM
7139,0CO2,small_airport,Crested Butte Airpark,38.851918,-106.928341,8980.0,NA,US,US-CO,Crested Butte,no,CSE
7426,0NM0,small_airport,Columbus Airport,31.823898,-107.629924,4024.0,NA,US,US-NM,Columbus,no,CUS
7545,0TE7,small_airport,LBJ Ranch Airport,30.251801,-98.622498,1515.0,NA,US,US-TX,Stonewall,no,JCY
7785,12NK,small_airport,Westport Airport,44.15840148925781,-73.43289947509766,276.0,NA,US,US-NY,Westport,no,WSZ
7822,13IN,small_airport,Gage Airport,40.814484,-84.927803,814.0,NA,US,US-IN,Decatur,no,GAG
7825,13KY,small_airport,Miles Airport,37.704812,-87.158586,407.0,NA,US,US-KY,Owensboro,no,WLE
7866,13Z,seaplane_base,Loring Seaplane Base,55.601299,-131.636993,1351.7610296137575,NA,US,US-AK,Loring,no,WLR
7912,14S,small_airport,Westport Airport,46.8969,-124.100998,14.0,NA,US,US-WA,Westport,no,WSZ
7928,15AR,small_airport,Taylor Airport,34.827378,-90.545297,220.0,NA,US,US-AR,Brickeys,no,TWE
7977,16A,small_airport,Nunapitchuk Airport,60.905591,-162.440454,12.0,NA,US,US-AK,Nunapitchuk,yes,NUP
7994,16K,seaplane_base,Port Alice Seaplane Base,55.803,-133.597,1351.7610296137575,NA,US,US-AK,Port Alice,no,PTC
45451,18ME,small_airport,Ruby Airport,43.893747,-69.495208,216.0,NA,US,US-ME,Bristol,no,RBY
8126,19AK,small_airport,Icy Bay Airport,59.966269,-141.660118,50.0,NA,US,US-AK,Icy Bay,no,ICY
8159,19P,seaplane_base,Port Protection Seaplane Base,56.3288,-133.610001,1351.7610296137575,NA,US,US-AK,Port Protection,yes,PPV
8217,1C3,small_airport,Argyle Airport,43.2542,-73.470901,330.0,NA,US,US-NY,Argyle,no,GYL
8275,1FA3,small_airport,Pine Island Airport,26.656200408935547,-82.12120056152344,12.0,NA,US,US-FL,Fort Myers,no,DUF
8383,1KC,small_airport,Kalakaket Creek AS Airport,64.4166256967,-156.820392609,1598.0,NA,US,US-AK,Kalakaket Creek,no,KKK
8427,1M3,small_airport,Ardmore Airport,34.979171,-86.883304,920.0,NA,US,US-AL,Ardmore,no,AMZ
8566,1O6,small_airport,Dunsmuir Muni-Mott Airport,41.263199,-122.272003,3258.0,NA,US,US-CA,Dunsmuir,no,MHS
8612,1P1,small_airport,Plymouth Municipal Airport,43.778299,-71.753919,505.0,NA,US,US-NH,Plymouth,no,PYM
8644,1S8,small_airport,Arlington Municipal Airport,45.722683,-120.176418,890.0,NA,US,US-OR,Arlington,no,LHC
8753,1XA2,small_airport,Chase Field Industrial Airport,28.362444,-97.661917,190.0,NA,US,US-TX,Beeville,no,NIR
8774,1Z1,small_airport,Grand Canyon Bar Ten Airstrip,36.257984,-113.231063,4100.0,NA,US,US-AZ,Littlefield,no,GCT
8775,1Z9,seaplane_base,Ellamar Seaplane Base,60.893818,-146.704038,0.0,NA,US,US-AK,Ellamar,no,ELW
8884,22GA,small_airport,Riverside Airport,34.429298,-85.054398,620.0,NA,US,US-GA,Fairmount,no,LLE
45721,22OK,small_airport,Smith Field,34.315161,-97.177492,860.0,NA,US,US-OK,Springer,no,SLG
9114,26N,small_airport,Ocean City Municipal Airport,39.2635,-74.607498,5.0,NA,US,US-NJ,Ocean City,no,OCE
9159,27MI,small_airport,Miller Field,43.37279891967773,-83.48660278320312,705.0,NA,US,US-MI,Vassar,no,VTN
9287,2AK,small_airport,Lime Village Airport,61.3591003418,-155.440002441,552.0,NA,US,US-AK,Lime Village,no,LVD
9294,2AK6,small_airport,Hog River Airport,66.176133,-155.684816,534.0,NA,US,US-AK,Hogatza,no,HGZ
9415,2GE3,small_airport,Smith Field,33.675944,-83.261425,511.0,NA,US,US-GA,Greensboro,no,SLG
20770,2IG4,small_airport,Ed-Air Airport,38.851782,-87.49987,426.0,NA,US,US-IN,Oaktown,no,OTN
9485,2K5,small_airport,Telida Airport,63.393902,-153.268997,650.0,NA,US,US-AK,Telida,no,TLF
9526,2LL9,small_airport,George Airport,41.704200744628906,-88.69309997558594,740.0,NA,US,US-IL,Somonauk,no,GRJ
9565,2MO0,small_airport,Fletcher Field,38.786659,-93.86752,805.0,NA,US,US-MO,Centerview,no,CKM
9669,2OH2,closed,Merritt Airport,39.471726,-83.488358,990.0,NA,US,US-OH,Staunton,no,YMB
9776,2TE0,small_airport,Eagle Air Park,28.982200622559,-95.579696655273,15.0,NA,US,US-TX,Brazoria,no,BZT
9788,2TN2,small_airport,Wings Field,35.221259,-89.190178,540.0,NA,US,US-TN,Whiteville,no,BBX
345766,2UT5,small_airport,Charlevoix Airport,37.447504,-113.247102,5300.0,NA,US,US-UT,New Harmony,no,YML
9902,2Z1,seaplane_base,Entrance Island Seaplane Base,57.412201,-133.43848,0.0,NA,US,US-AK,Entrance Island,no,HBH
9906,2Z6,seaplane_base,False Island Seaplane Base,57.5321998596,-135.212997437,1351.7610296137575,NA,US,US-AK,False Island,no,FAK
10032,33A,small_airport,Fairview Airport,35.15729904174805,-82.12229919433594,1046.0,NA,US,US-SC,Landrum,no,ZFW
10289,38N,small_airport,Smyrna Airport,39.3036,-75.5839,18.0,NA,US,US-DE,Smyrna,no,MQY
10309,38WA,small_airport,Blakely Island Airport,48.579162,-122.823844,66.0,NA,US,US-WA,Blakely Island,yes,BYW
10327,39II,small_airport,Miller Field,41.51480102539063,-85.55220031738281,957.0,NA,US,US-IN,Topeka,no,VTN
10329,39IN,small_airport,Roberts Field,40.00230026245117,-85.42890167236328,1085.0,NA,US,US-IN,Sulphur Springs,no,RDM
10360,3A9,small_airport,Arlington Municipal Airport,44.393142,-97.123375,1818.0,NA,US,US-SD,Arlington,no,LHC
10366,3AK5,small_airport,Drift River Airport,60.5889015198,-152.162002563,30.0,NA,US,US-AK,Kenai,no,DRF
10466,3GA3,small_airport,Warren Field,34.871111,-85.4375,1866.0,NA,US,US-GA,Lookout Mountain,no,OCW
10532,3IS8,small_airport,Rinkenberger Restricted Landing Area,41.2308998108,-89.61569976810001,808.0,NA,US,US-IL,Bradford,no,BDF
10587,3MA5,small_airport,Westport Airport,41.543201,-71.035301,80.0,NA,US,US-MA,Westport,no,WSZ
10596,3MD4,small_airport,Fairview Airport,38.97760009765625,-76.63939666748047,150.0,NA,US,US-MD,Annapolis,no,ZFW
331527,3MT9,small_airport,Willow Airport,46.471562,-113.492461,5536.0,NA,US,US-MT,Philipsburg,no,WOW
10777,3SC7,small_airport,Jordan Airport,33.540569,-79.534174,33.0,NA,US,US-SC,Andrews,no,JDN
10784,3T4,small_airport,Tetlin Airport,63.124618,-142.518005,1663.0,NA,US,US-AK,Tetlin,no,TEH
10856,3VS,small_airport,Roy Otten Memorial Airfield,38.427799224854,-92.875198364258,1030.0,NA,US,US-MO,Versailles,no,VRS
10862,3WA0,small_airport,Taylor Airport,46.89759826660156,-122.66999816894533,470.0,NA,US,US-WA,Rainier,no,TWE
10905,3Z8,seaplane_base,Golden Horn Lodge Seaplane Base,59.7470016479,-158.875,91.0,NA,US,US-AK,Golden Horn Lodge,no,GDH
322249,40MT,small_airport,Silver Creek Airport,46.706601,-112.06909,3860.0,NA,US,US-MT,Helena,no,SVK
11037,43K,small_airport,Marion Municipal Airport,38.337502,-96.991699,1390.0,NA,US,US-KS,Marion,no,MNN
11318,4A2,small_airport,Atmautluak Airport,60.866699,-162.272996,17.0,NA,US,US-AK,Atmautluak,yes,ATT
11320,4AK,small_airport,Livengood Camp Airport,65.467,-148.6534,425.0,NA,US,US-AK,Livengood,no,LIV
11419,4FL9,small_airport,Gore Airport,28.143400192260746,-81.64700317382812,135.0,NA,US,US-FL,Haines City,no,GOR
11485,4K0,small_airport,Pedro Bay Airport,59.796925,-154.129994,45.0,NA,US,US-AK,Pedro Bay,yes,PDB
11487,4K5,small_airport,Ouzinkie Airport,57.942094,-152.464314,55.0,NA,US,US-AK,Ouzinkie,yes,KOZ
11488,4KA,small_airport,Tununak Airport,60.569638,-165.246649,14.0,NA,US,US-AK,Tununak,yes,TNK
11704,4S5,small_airport,St Thomas Municipal Airport,48.6264,-97.439201,837.0,NA,US,US-ND,St Thomas,no,YQS
11757,4TX8,small_airport,Addington Field,33.24869918823242,-97.2238998413086,705.0,NA,US,US-TX,Krum,no,EKX
11770,4VA6,small_airport,Taylor Airport,37.88069915771485,-75.50599670410156,48.0,NA,US,US-VA,Atlantic,no,TWE
11787,4WA8,small_airport,Riverside Airport,48.835924,-122.265294,175.0,NA,US,US-WA,Everson,no,LLE
11820,4Z7,seaplane_base,Hyder Seaplane Base,55.903324,-130.009975,1351.7610296137575,NA,US,US-AK,Hyder,yes,WHD
11854,50S,small_airport,Parma Airport,43.777478,-116.936288,2228.0,NA,US,US-ID,Parma,no,PMF
11869,51GA,small_airport,Smith Field,33.50809860229492,-84.60050201416016,920.0,NA,US,US-GA,Tyrone,no,SLG
506816,51ME,small_airport,Beaver Creek Airport,44.503854,-70.071815,600.0,NA,US,US-ME,Chesterville,no,YXQ
11900,51Z,small_airport,Minto Al Wright Airport,65.147991,-149.368658,460.0,NA,US,US-AK,Minto,yes,MNT
314846,54W,small_airport,Albany Airport,42.717368,-89.423935,815.0,NA,US,US-WI,Albany,no,ALH
12078,56CO,heliport,Animas Air Park,37.203098,-107.867996,6660.0,NA,US,US-CO,Durango,no,AMK
12080,56FL,small_airport,Buchanan Airport,30.875999450683597,-87.2074966430664,246.0,NA,US,US-FL,Jay,no,UCN
12114,57A,seaplane_base,Tokeen Seaplane Base,55.937099,-133.326996,1351.7610296137575,NA,US,US-AK,Tokeen,no,TKI
12243,5A8,medium_airport,Aleknagik / New Airport,59.2826004028,-158.617996216,66.0,NA,US,US-AK,Aleknagik,yes,WKK
12375,5HO,small_airport,Hope Airport,60.906736,-149.62312,200.0,NA,US,US-AK,Hope,no,YHE
12429,5KE,seaplane_base,Ketchikan Harbor Seaplane Base,55.349899,-131.677002,1351.7610296137575,NA,US,US-AK,Ketchikan,yes,WFB
12518,5MS1,small_airport,Rollang Field,32.953543,-90.845144,106.0,NA,US,US-MS,Rolling Fork,no,RFK
12560,5NK,small_airport,Naknek Airport,58.735633,-157.02216,70.0,NA,US,US-AK,Naknek,no,NNK
12705,5U6,small_airport,Fairview Airport,47.86109924316406,-104.072998046875,2152.0,NA,US,US-MT,Fairview,no,ZFW
12736,5WI6,small_airport,Independence Airport,44.367003,-91.396101,804.0,NA,US,US-WI,Independence,no,INB
12764,5Z9,seaplane_base,Lake Brooks Seaplane Base,58.554798,-155.776993,36.0,NA,US,US-AK,Katmai National Park,yes,BKF
12906,63K,small_airport,Hillside Airport,38.82109832763672,-94.60970306396484,1025.0,NA,US,US-KS,Stilwell,no,HLL
12916,63OI,small_airport,Bowman Field,40.33509826660156,-83.13600158691406,965.0,NA,US,US-OH,Delaware,no,LOU
12995,65LA,small_airport,Southern Seaplane Airport,29.866078,-90.021608,1351.7610296137575,NA,US,US-LA,Belle Chasse,no,BCS
13017,66B,small_airport,Gillespie Field,45.029622,-67.365967,200.0,NA,US,US-ME,Meddybemps,no,SEE
45727,67OG,small_airport,George Airport,45.031389,-123.406111,440.0,NA,US,US-OR,Sheridan,no,GRJ
13202,6B6,small_airport,Minute Man Air Field,42.460298,-71.519031,268.0,NA,US,US-MA,Stow,no,MMN
13208,6CA3,heliport,Catalina Air-Sea Terminal Heliport,33.7491989136,-118.275001526,5.0,NA,US,US-CA,San Pedro,no,SPQ
13347,6LL2,small_airport,Young Airport,41.16450119018555,-90.55740356445312,760.0,NA,US,US-IL,Viola,no,NGA
13405,6N5,heliport,East 34th Street Heliport,40.742372,-73.972074,10.0,NA,US,US-NY,New York,yes,TSS
13407,6N7,seaplane_base,New York Skyports Inc Seaplane Base,40.735061,-73.972814,1351.7610296137575,NA,US,US-NY,New York,yes,NYS
13475,6OI5,small_airport,Mitchell Airport,40.137298583984375,-83.21800231933594,950.0,NA,US,US-OH,Plain City,no,MTQ
13485,6OK6,small_airport,Earl Henry Airport,36.7958984375,-97.3170013428,1054.0,NA,US,US-OK,Blackwell,no,BWL
13588,6VA4,small_airport,Summit Airport,37.284355,-80.068882,1030.0,NA,US,US-VA,Salem,no,UMM
13688,71K,small_airport,Westport Airport,37.647499,-97.384499,1290.0,NA,US,US-KS,Wichita,no,WSZ
13814,74N,small_airport,Bendigo Airport,40.55849838256836,-76.55960083007812,791.0,NA,US,US-PA,Tower City,no,BXG
45920,75WV,small_airport,Nicholson Airport,39.1659,-80.650806,1008.0,NA,US,US-WV,West Union,no,NLS
13974,78K,seaplane_base,Yes Bay Lodge Seaplane Base,55.916302,-131.800995,1351.7610296137575,NA,US,US-AK,Yes Bay,no,WYB
13997,78WA,small_airport,Center Island Airport,48.490046,-122.831612,115.0,NA,US,US-WA,Center Island,yes,CWS
14057,7B9,small_airport,Ellington Airport,41.925302,-72.457066,253.0,NA,US,US-CT,Ellington,no,EFD
14173,7KA,small_airport,Tatitlek Airport,60.871449,-146.690297,62.0,NA,US,US-AK,Tatitlek,yes,TEK
14270,7NC2,small_airport,Pine Island Airport,36.252744,-75.785256,16.0,NA,US,US-NC,Corolla,no,DUF
14272,7NC5,small_airport,Crooked Creek Airport,35.933799743652344,-78.24669647216797,250.0,NA,US,US-NC,Bunn,no,CKD
14397,7TE5,small_airport,Carlisle Airport,31.67919921875,-98.6635971069336,1790.0,NA,US,US-TX,Mullin,no,CAX
14412,7TS0,small_airport,Fairview Airport,33.094436,-97.427305,920.0,NA,US,US-TX,Rhome,no,ZFW
14453,7WA5,small_airport,Stuart Island Airpark,48.673379,-123.175439,10.0,NA,US,US-WA,Friday Harbor,yes,SSW
14490,80G,small_airport,Tri-City Airport,40.247799,-81.736,844.0,NA,US,US-OH,West Lafayette,no,PPF
14517,80WI,small_airport,Spring Creek Airport,44.02299880981445,-89.13849639892578,800.0,NA,US,US-WI,Spring Lake,no,SCG
14538,81NC,small_airport,Cox Field,34.0408325195,-78.7399978638,50.0,NA,US,US-NC,Tabor City,no,PRX
14559,82CL,small_airport,Fort Bragg Airport,39.472445,-123.795319,71.0,NA,US,US-CA,Fort Bragg,no,FOB
14620,83Q,seaplane_base,Port of Poulsbo Marina Moorage Seaplane Base,47.734001159668,-122.64700317383,0.0,NA,US,US-WA,Poulsbo,no,PUL
14633,84CL,heliport,Century City Heliport,34.060798645,-118.417999268,473.0,NA,US,US-CA,Los Angeles,no,CCD
14642,84K,seaplane_base,Meyers Chuck Seaplane Base,55.739601,-132.255005,1351.7610296137575,NA,US,US-AK,Meyers Chuck,no,WMK
19113,89NY,small_airport,Maxson Airfield,44.312002,-75.90034,340.0,NA,US,US-NY,Alexandria Bay,no,AXB
14970,8IS1,small_airport,Nelson Airport,39.308265,-89.99289,615.0,NA,US,US-IL,Carlinville,no,NSN
15046,8MO3,small_airport,Curtis Field,39.32469940185547,-93.94159698486328,760.0,NA,US,US-MO,Richmond,no,BBD
15077,8NE3,small_airport,Smith Field,40.482041,-101.807197,3380.0,NA,US,US-NE,Champion,no,SLG
15168,8S4,small_airport,Enterprise Municipal Airport,45.42490005493164,-117.26499938964844,3957.0,NA,US,US-OR,Enterprise,no,ETS
15267,8XS8,small_airport,Reese Airpark,33.590301513672,-102.03700256348,3338.0,NA,US,US-TX,Lubbock,no,REE
15300,90WA,small_airport,Waldron Airstrip,48.71141,-123.018208,140.0,NA,US,US-WA,Eastsound,yes,WDN
15421,94KS,small_airport,Smith Field,37.97499847412109,-98.9656982421875,2023.0,NA,US,US-KS,Macksville,no,SLG
15484,96FL,small_airport,Wings Field,29.24250030517578,-82.54540252685547,100.0,NA,US,US-FL,Williston,no,BBX
15514,96Z,seaplane_base,Whale Pass Seaplane Float Harbor Facility,56.116299,-133.121994,1351.7610296137575,NA,US,US-AK,Whale Pass,yes,WWP
15547,97VA,small_airport,Singleton Airport,38.21070098876953,-79.7134017944336,2060.0,NA,US,US-VA,Warm Springs,no,SIX
15640,9A3,small_airport,Chuathbaluk Airport,61.579102,-159.216003,244.0,NA,US,US-AK,Chuathbaluk,yes,CHU
15641,9A8,small_airport,Ugashik Airport,57.523476,-157.396344,25.0,NA,US,US-AK,Ugashik,no,UGS
15649,9AK5,small_airport,Sky Harbor Airport,61.11650085449219,-149.81900024414062,340.0,NA,US,US-AK,Anchorage,no,OBK
15663,9CA3,heliport,Recreation and Conference Center Heliport,34.020472,-117.927396,701.0,NA,US,US-CA,City of Industry,no,JID
15731,9II3,small_airport,Dillon Airport,41.5625,-86.47219848632812,700.0,NA,US,US-IN,North Liberty,no,DLN
15741,9IL4,small_airport,Thompson Airport,41.80720138549805,-89.04810333251953,790.0,NA,US,US-IL,Steward,no,YTH
345345,9IN0,small_airport,Smith Field,40.453438,-85.288754,902.0,NA,US,US-IN,Hartford City,no,SLG
15836,9N2,seaplane_base,Philadelphia Seaplane Base,39.859001159668,-75.299598693848,0.0,NA,US,US-PA,Essington,no,PSQ
16055,9XS2,small_airport,Beaver Creek Airport,33.6542626352,-96.77635967730002,708.0,NA,US,US-TX,Sherman,no,YXQ
16069,9Z8,small_airport,Levelock Airport,59.12606,-156.860906,39.0,NA,US,US-AK,Levelock,no,KLL
16074,A23,seaplane_base,Saginaw Seaplane Base,56.886299,-134.158005,1351.7610296137575,NA,US,US-AK,Saginaw Bay,no,SGW
16082,A61,small_airport,Tuntutuliak Airport,60.351243,-162.654476,16.0,NA,US,US-AK,Tuntutuliak,yes,WTL
16083,A63,small_airport,Twin Hills Airport,59.074713,-160.274992,82.0,NA,US,US-AK,Twin Hills,yes,TWA
16089,A79,small_airport,Chignik Lake Airport,56.255001,-158.774994,50.0,NA,US,US-AK,Chignik Lake,yes,KCQ
324756,AAD,small_airport,Adado Airport,6.095802,46.6375,1001.0,AF,SO,SO-GA,Adado,no,AAD
301645,ABP,small_airport,Atkamba Airport,-6.06462,141.095173,150.0,OC,PG,PG-WPD,Atkamba Mission,no,ABP
41025,ACM,small_airport,Arica Airport,-2.143713,-71.75935,316.0,SA,CO,CO-AMA,Arica,no,ACM
309426,ADV,small_airport,El Daein Airport,11.4023,26.1186,1560.0,AF,SD,SD-DE,El Daein,no,ADV
313546,AE-0006,closed,Jebel Ali Seaplane Base,24.988967,55.023796,1228.3262595419847,AS,AE,AE-DU,Jebel Ali,no,DJH
300319,AE-0232,closed,Dubai Creek SPB,25.242222,55.331389,1228.3262595419847,AS,AE,AE-DU,Dubai,no,DCG
300307,AEE,small_airport,Adareil Airport,10.053611,32.959444,1301.0,AF,SS,SS-NU,Adar,no,AEE
300646,AEI,heliport,Algeciras Heliport,36.12882,-5.441079,98.0,EU,ES,ES-AN,Algeciras,yes,AEI
330359,AEQ,small_airport,Ar Horqin Airport,43.908407,120.15099,1335.0,AS,CN,CN-15,Chifeng,no,AEQ
309041,AFK,seaplane_base,Kondavattavana Tank Seaplane Base,7.284,81.644,95.0,AS,LK,LK-5,Ampara,no,AFK
336537,AG-0001,medium_airport,Burton-Nibbs International Airport,17.621194,-61.798347,28.0,NA,AG,AG-10,Codrington,yes,BBQ
301649,AGAF,small_airport,Afutara Aerodrome,-9.191389,160.948611,23.0,OC,SB,SB-ML,Bila,no,AFT
302290,AGAR,small_airport,Ulawa Airport,-9.86054358262,161.979546547,40.0,OC,SB,SB-MK,Arona,no,RNA
35172,AGAT,small_airport,Uru Harbour Airport,-8.87333,161.011002,876.3950140449438,OC,SB,SB-ML,Atoifi,no,ATD
32570,AGBA,small_airport,Barakoma Airport,-7.912779808044434,156.70599365234375,876.3950140449438,OC,SB,SB-WE,Barakoma,no,VEV
302402,AGBT,small_airport,Batuna Aerodrome,-8.56202777778,158.119305556,24.0,OC,SB,SB-WE,Batuna Mission Station,no,BPF
31524,AGEV,small_airport,Geva Airport,-7.575829982757568,156.5970001220703,876.3950140449438,OC,SB,SB-WE,Liangia,no,GEF
301650,AGG,small_airport,Angoram Airport,-4.057077,144.073841,75.0,OC,PG,PG-ESW,Angoram,no,AGG
30634,AGGA,small_airport,Gwaunaru'u Airport,-8.70257,160.682007,5.0,OC,SB,SB-ML,Auki,yes,AKS
302047,AGGB,small_airport,Bellona/Anua Airport,-11.3022222222,159.798333333,60.0,OC,SB,SB-RB,Anua,yes,BNY
302291,AGGC,small_airport,Choiseul Bay Airport,-6.711944,156.396111,876.3950140449438,OC,SB,SB-CH,Choiseul Bay,yes,CHY
30678,AGGE,small_airport,Ballalae Airport,-6.990745,155.886656,5.0,OC,SB,SB-WE,Ballalae,yes,BAS
35167,AGGF,small_airport,Fera/Maringe Airport,-8.1075,159.576996,9.0,OC,SB,SB-IS,Fera Island,yes,FRE
3,AGGH,large_airport,Honiara International Airport,-9.428,160.054993,28.0,OC,SB,SB-GU,Honiara,yes,HIR
31885,AGGI,small_airport,Babanakira Airport,-9.7475,159.839005,876.3950140449438,OC,SB,SB-GU,Mbambanakira,no,MBU
301837,AGGJ,small_airport,Avu Avu Airport,-9.868333,160.410556,25.0,OC,SB,SB-GU,Avu Avu,no,AVU
31686,AGGK,small_airport,Ngorangora Airport,-10.4497003555,161.897994995,54.0,OC,SB,SB-MK,Kirakira,yes,IRA
32275,AGGL,small_airport,Santa Cruz/Graciosa Bay/Luova Airport,-10.7203,165.794998,18.0,OC,SB,SB-TE,Santa Cruz/Graciosa Bay/Luova,yes,SCZ
4,AGGM,medium_airport,Munda Airport,-8.32797,157.263,10.0,OC,SB,SB-WE,Munda,yes,MUA
31563,AGGN,small_airport,Nusatupe Airport,-8.09778022766,156.863998413,13.0,OC,SB,SB-WE,Gizo,yes,GZO
31932,AGGO,small_airport,Mono Airport,-7.41694,155.565002,35.0,OC,SB,SB-WE,Stirling Island,yes,MNY
32174,AGGP,small_airport,Parasi Airport,-9.64167022705078,161.4250030517578,876.3950140449438,OC,SB,SB-ML,Parasi,no,PRS
35171,AGGR,small_airport,Rennell/Tingoa Airport,-11.55,160.062778,550.0,OC,SB,SB-RB,Rennell Island,yes,RNL
30989,AGGS,small_airport,Sege Airport,-8.57889,157.876007,876.3950140449438,OC,SB,SB-WE,Sege,no,EGM
308425,AGGT,small_airport,Santa Ana Airport,-10.847994,162.454108,3.0,OC,SB,SB-MK,Santa Ana Island,yes,NNB
32238,AGGU,small_airport,Marau Airport,-9.86167,160.824997,3.0,OC,SB,SB-GU,Marau,yes,RUS
32564,AGGV,small_airport,Suavanao Airport,-7.58556,158.731003,20.0,OC,SB,SB-IS,Suavanao,yes,VAO
302292,AGGY,small_airport,Yandina Airport,-9.092816,159.21841,60.0,OC,SB,SB-CE,Yandina,yes,XYA
301651,AGK,small_airport,Kagua Airport,-6.396388888890001,143.853611111,5350.0,OC,PG,PG-SHM,Kagua,no,AGK
35169,AGKG,small_airport,Kaghau Airport,-7.3305,157.585,30.0,OC,SB,SB-CH,Kagau Island,yes,KGE
310179,AGKU,small_airport,Kukudu Airport,-8.0262,156.94783,32.0,OC,SB,SB-WE,Kolombangara Island,no,KUE
308424,AGKW,small_airport,Kwailabesi Airport,-8.360508,160.775127,52.0,OC,SB,SB-ML,Kwailabesi,no,KWS
524977,AGLM,small_airport,Lomlom Airport,-10.296828,166.327322,55.0,OC,SB,SB-TE,Lomlom,no,LLM
310002,AGNA,small_airport,Nana Airport,-10.6758,162.2049,60.0,OC,SB,SB-MK,Star Harbor,no,NAZ
508090,AGOB,small_airport,Manaoba Airport,-8.325008,160.80051,14.0,OC,SB,SB-ML,Manaoba,yes,MHM
35168,AGOK,small_airport,Gatokae Aerodrome,-8.738358,158.202836,70.0,OC,SB,SB-WE,Gatokae,yes,GTA
32211,AGRC,small_airport,Ringi Cove Airport,-8.12639045715332,157.14300537109375,876.3950140449438,OC,SB,SB-WE,Ringi Cove,no,RIN
35170,AGRM,small_airport,Ramata Airport,-8.168060302734375,157.64300537109375,876.3950140449438,OC,SB,SB-WE,Ramata,yes,RBV
306999,AGTI,heliport,Tulaghi Heliport,-9.108,160.149166667,3.0,OC,SB,SB-CE,Tulaghi Island,no,TLG
314491,AGY,small_airport,Argyle Downs Airport,-16.508604,128.922485,407.0,OC,AU,AU-WA,Argyle Downs,no,AGY
299324,AHY,small_airport,Ambatolhy Airport,-20.0158333333,45.535,340.0,AF,MG,MG-U,Ambatolahy,no,AHY
299328,AIP,small_airport,Ailinglaplap Airok Airport,7.279422,168.8257,16.0,OC,MH,MH-ALL,Bigatyelang Island,no,AIC
16108,AK13,small_airport,Chena Hot Springs Airport,65.0518035889,-146.04699707,1195.0,NA,US,US-AK,Chena Hot Springs,no,CEX
16120,AK26,small_airport,Solomon State Field,64.5605,-164.4457,25.0,NA,US,US-AK,Solomon,no,SOL
16125,AK33,small_airport,Herendeen Bay Airport,55.802346,-160.901346,20.0,NA,US,US-AK,Herendeen Bay,no,HED
16141,AK49,small_airport,Taylor Airport,65.6792984009,-164.798995972,440.0,NA,US,US-AK,Taylor,no,TWE
16149,AK56,seaplane_base,Tikchik Lodge Seaplane Base,59.9631996155,-158.477005005,304.0,NA,US,US-AK,Tikchik,no,KTH
16155,AK62,seaplane_base,Naukati Bay Seaplane Base,55.849602,-133.227994,1351.7610296137575,NA,US,US-AK,Tuxekan Island,yes,NKI
16169,AK75,small_airport,Candle 2 Airport,65.907699585,-161.925994873,15.0,NA,US,US-AK,Candle,no,CDL
16174,AK81,seaplane_base,Amook Bay Seaplane Base,57.4715003967,-153.815002441,1351.7610296137575,NA,US,US-AK,Amook Bay,yes,AOS
16188,AK97,small_airport,Boswell Bay Airport,60.4230995178,-146.145996094,230.0,NA,US,US-AK,Boswell Bay,no,BSW
301754,AKM,small_airport,Zakuoma Airport,10.8902777778,19.8172222222,1370.0,AF,TD,TD-SA,ZaKouma,no,AKM
16208,AL16,small_airport,Turkey Creek Airport,33.72679901123047,-86.72360229492188,640.0,NA,US,US-AL,Pinson,no,TKY
16289,ALZ,seaplane_base,Alitak Seaplane Base,56.897294,-154.249692,1351.7610296137575,NA,US,US-AK,Lazy Bay,yes,ALZ
44682,AM-0001,small_airport,Syunik Airport,39.202272,46.455204,2308.0,AS,AM,AM-SU,Kapan,no,YUK
301755,AME,small_airport,Alto Molocue Airport,-15.6102777778,37.6813888889,1950.0,AF,MZ,MZ-Q,Alto Molocue,no,AME
301758,AMY,small_airport,Ambatomainty Airport,-17.686667,45.623889,1025.0,AF,MG,MG-M,Unknown,no,AMY
8,ANYN,medium_airport,Nauru International Airport,-0.547893,166.919525,22.0,OC,NR,NR-14,Yaren,yes,INU
312361,ANZ,small_airport,Angus Downs Airport,-25.0325,132.2748,1724.0,OC,AU,AU-NT,Angus Downs Station,no,ANZ
35325,AO-0001,small_airport,Catoca Airport,-9.431359,20.311557,3498.0,AF,AO,AO-LSU,Saurimo,no,CTV
43971,AO-0005,small_airport,Andulo Airport,-11.4723,16.710899,2476.1887340301973,AF,AO,AO-BIE,Andulo,no,ANL
